Customer_ID,Age,Gender,Marital_Status,Number_of_Children,Education_Level,Annual_Income,Number_of_Accounts,Total_Credit_Line
7049039,29,Male,Single,2,Master's Degree,105664.0,3,149273.11438063232
7537799,29,Male,Single,0,High School,64064.0,1,8484.27643735097
7786724,50,Male,Married,2,Master's Degree,114400.0,4,487543.98707093904
4177174,31,Female,Single,1,Bachelor's Degree,85696.0,2,22849.03977245197
7086392,22,Female,Single,0,High School,61152.0,1,10751.559932369979
9225204,24,Female,Married,1,High School,61984.0,3,90072.4791808481
5077364,24,Female,Single,1,High School,61984.0,2,27874.905579886854
8095437,60,Female,Married,2,Bachelor's Degree,97760.0,4,269368.024253239
8212507,56,Male,Single,1,High School,75296.0,2,46868.757614537804
7807379,30,Male,Single,0,High School,64480.0,1,8098.733437441407
6908857,46,Female,Married,3,Bachelor's Degree,91936.0,5,311840.49988624116
3814357,20,Male,Single,3,High School,60320.0,4,131674.51990819833
7516674,37,Female,Married,1,High School,67392.0,3,53251.757338385694
6655896,72,Female,Single,2,Ph.D.,144352.0,3,111632.55528136481
1109496,64,Female,Single,1,High School,78624.0,2,37917.24922524518
9994812,72,Female,Married,1,High School,81952.0,3,93344.76417373132
2949468,53,Male,Married,3,Bachelor's Degree,94848.0,5,461994.2998443203
9733538,52,Male,Married,4,High School,73632.0,6,393125.70327220496
1908131,78,Male,Single,1,Bachelor's Degree,105248.0,2,49252.739961180574
9373885,68,Female,Married,1,Bachelor's Degree,101088.0,3,121609.08373726503
3131366,54,Female,Married,1,Bachelor's Degree,95264.0,3,76167.74526477366
2628747,77,Female,Married,1,High School,84032.0,3,100358.81000521802
5372624,58,Female,Married,4,High School,76128.0,6,377232.2541861181
9663003,37,Female,Married,0,High School,67392.0,2,35252.778534315745
1359595,37,Male,Married,1,High School,67392.0,3,71908.47440482501
9867917,23,Female,Single,0,High School,61568.0,1,10122.9672801746
4674194,20,Male,Single,0,Master's Degree,101920.0,1,19563.793474765975
2127233,63,Female,Single,2,High School,78208.0,3,66443.1731317713
3657845,28,Male,Single,1,Master's Degree,105248.0,2,48493.712138166695
7188660,71,Male,Married,0,Master's Degree,123136.0,2,64222.03790359784
9724185,21,Female,Married,3,Bachelor's Degree,81536.0,5,480692.77883138484
5040546,43,Female,Married,0,High School,69888.0,2,37901.577188071235
5206849,44,Male,Married,1,Bachelor's Degree,91104.0,3,68568.87764903526
4123828,44,Male,Married,3,High School,70304.0,5,272872.35759348614
8819665,27,Female,Married,2,Ph.D.,125632.0,4,187720.0051531943
2001516,55,Male,Single,2,High School,74880.0,3,53607.50673828802
7889193,53,Female,Married,4,High School,74048.0,6,715441.6208118643
5800271,35,Female,Married,0,High School,66560.0,2,28632.496444984274
9819304,69,Female,Married,1,Bachelor's Degree,101504.0,3,144494.18918920628
7018570,70,Male,Single,0,High School,81120.0,1,10290.598298640842
1597370,33,Male,Married,1,High School,65728.0,3,100146.43041452565
5943202,60,Male,Single,3,High School,76960.0,4,281394.5308047982
5972189,23,Female,Married,3,High School,61568.0,5,425686.0920737648
6855854,51,Male,Married,3,Master's Degree,114816.0,5,780190.7515670636
5647564,23,Male,Single,2,High School,61568.0,3,44794.8195645854
6412655,73,Female,Married,3,Bachelor's Degree,103168.0,5,320345.24039088003
8949660,57,Female,Single,1,High School,75712.0,2,33897.96470006254
9025693,66,Female,Married,2,High School,79456.0,4,156624.913200302
9583517,73,Female,Married,1,High School,82368.0,3,145624.8361709898
9028249,28,Female,Single,1,Bachelor's Degree,84448.0,2,42250.29622608172
8101045,40,Female,Single,0,High School,68640.0,1,11754.902994723465
5226517,69,Male,Single,1,Bachelor's Degree,101504.0,2,37283.907501749716
5787521,53,Male,Single,1,High School,74048.0,2,38548.96123810738
5163736,47,Male,Married,1,High School,71552.0,3,121040.5896330965
2038923,66,Male,Married,1,High School,79456.0,3,127082.04162875086
2065803,29,Male,Single,1,High School,64064.0,2,27939.69627025103
8717877,68,Female,Single,2,High School,80288.0,3,83021.44033609165
4465710,58,Male,Married,2,No Education,55328.0,4,125330.34421043223
2279238,77,Female,Single,1,No Education,63232.0,2,30641.95053579873
7919304,64,Female,Married,4,Bachelor's Degree,99424.0,6,417076.3090889383
8996901,25,Female,Married,2,High School,62400.0,4,78048.06022360946
7151716,63,Male,Single,1,Bachelor's Degree,99008.0,2,45075.96595900824
4648418,59,Male,Married,1,Bachelor's Degree,97344.0,3,108449.84224211868
9902373,31,Male,Married,1,High School,64896.0,3,63975.16309445388
2944338,57,Male,Married,0,High School,75712.0,2,34312.02838340115
8943578,74,Male,Married,0,Bachelor's Degree,103584.0,2,51849.46280319935
2867754,47,Female,Married,0,High School,71552.0,2,38612.459443585925
4972703,65,Male,Married,1,High School,79040.0,3,78317.81841705031
9746376,21,Male,Single,0,Bachelor's Degree,81536.0,1,9535.719436032265
1841411,38,Male,Married,0,High School,67808.0,2,22889.23352565395
3618015,71,Female,Single,2,High School,81536.0,3,85546.74591694932
8980194,59,Male,Married,1,High School,76544.0,3,104270.58244003839
4557614,28,Female,Single,2,Bachelor's Degree,84448.0,3,50034.77052396653
4733623,77,Female,Married,0,High School,84032.0,2,37100.45415811674
8766937,20,Male,Single,0,Bachelor's Degree,81120.0,1,11975.602687937862
9212615,34,Male,Single,3,Bachelor's Degree,86944.0,4,220199.120363449
8738016,39,Male,Married,2,High School,68224.0,4,178367.38986899512
4137416,59,Male,Single,1,High School,76544.0,2,49402.98382938368
7079087,80,Male,Single,3,Bachelor's Degree,106080.0,4,223399.18575981213
3439132,72,Female,Married,3,High School,81952.0,5,199130.08619959705
5103744,72,Female,Married,4,Master's Degree,123552.0,6,573130.0118687584
1456949,25,Male,Single,2,High School,62400.0,3,106837.35041270018
7358495,37,Female,Single,0,Bachelor's Degree,88192.0,1,11199.374714101978
5976764,65,Female,Married,3,High School,79040.0,5,182185.96413888354
9007137,23,Male,Single,0,High School,61568.0,1,10224.703743282305
8754388,35,Female,Married,2,High School,66560.0,4,127324.35377682024
5579517,43,Male,Married,1,Ph.D.,132288.0,3,100319.06310925221
1375900,54,Female,Married,2,High School,74464.0,4,190456.20393699748
9653118,45,Male,Married,2,High School,70720.0,4,189354.8170092965
6410474,22,Female,Married,1,High School,61152.0,3,61187.905637115204
2666574,50,Male,Single,1,Master's Degree,114400.0,2,40591.75970060935
2499040,21,Female,Married,1,Bachelor's Degree,81536.0,3,125633.19219514114
9866663,55,Male,Married,3,Bachelor's Degree,95680.0,5,555815.814748798
8602054,21,Male,Married,3,High School,60736.0,5,184841.93982475856
1983702,34,Female,Married,2,Bachelor's Degree,86944.0,4,74093.94317463174
8748431,35,Female,Married,1,High School,66560.0,3,74660.51421496327
4934148,58,Male,Married,1,High School,76128.0,3,56194.74984715103
3361999,46,Male,Married,2,High School,71136.0,4,173296.18301609217
9123652,79,Male,Single,2,High School,84864.0,3,114975.99414776886
3261290,24,Female,Single,0,High School,61984.0,1,10446.654711334653
6667955,32,Female,Single,1,High School,65312.0,2,23783.65587970958
9136637,60,Female,Married,1,High School,76960.0,3,81421.53980139291
4491232,78,Male,Single,1,High School,84448.0,2,28641.129595441198
7873619,26,Female,Single,3,High School,62816.0,4,104622.63459521644
1373360,28,Male,Single,2,Bachelor's Degree,84448.0,3,67519.97195682199
8565929,28,Female,Single,2,No Education,42848.0,3,41893.677682933616
8972795,66,Male,Married,2,High School,79456.0,4,124901.99198688605
7694555,37,Male,Married,3,High School,67392.0,5,325481.4370743428
1134208,63,Male,Single,3,Master's Degree,119808.0,4,702929.1637224718
6376358,30,Female,Single,2,Bachelor's Degree,85280.0,3,97302.74594399024
2071564,40,Female,Married,3,No Education,47840.0,5,125465.50591284757
2655475,50,Female,Married,2,High School,72800.0,4,186832.19190671394
5292836,54,Female,Single,2,High School,74464.0,3,66286.0980022624
6389816,48,Male,Married,2,High School,71968.0,4,109136.47735083093
5823754,29,Male,Single,1,High School,64064.0,2,38267.69133480818
5405422,57,Male,Married,1,High School,75712.0,3,91740.34713426026
4871456,71,Female,Married,1,No Education,60736.0,3,91072.49389921816
6186357,73,Male,Married,1,High School,82368.0,3,92583.53359795403
8794327,58,Female,Married,1,Ph.D.,138528.0,3,112233.80079163422
2450147,59,Male,Married,2,High School,76544.0,4,189016.2690557572
5663046,27,Female,Married,0,No Education,42432.0,2,20413.63409299163
6991923,62,Male,Married,4,High School,77792.0,6,1288334.8932220559
1198243,38,Female,Married,1,High School,67808.0,3,103020.96809418651
3135530,26,Male,Married,1,Ph.D.,125216.0,3,129996.17292374716
3431016,71,Female,Single,2,High School,81536.0,3,62501.01799465287
5456714,30,Male,Married,2,Bachelor's Degree,85280.0,4,318161.67921315564
5549726,38,Female,Married,1,Bachelor's Degree,88608.0,3,68343.93587498288
5505229,32,Male,Single,1,High School,65312.0,2,36446.22736735291
8921735,73,Male,Married,0,High School,82368.0,2,35163.76859582368
8580637,32,Female,Married,0,High School,65312.0,2,43947.01514857637
5236543,71,Male,Single,2,Bachelor's Degree,102336.0,3,178924.3039921748
5281568,32,Male,Married,1,High School,65312.0,3,42445.129119222765
5091693,54,Female,Single,2,High School,74464.0,3,68317.942857507
8474623,63,Female,Single,2,High School,78208.0,3,44262.253825921885
2322291,71,Male,Single,4,High School,81536.0,5,450105.2776853099
6121256,33,Male,Married,1,High School,65728.0,3,87917.45131747083
1461625,41,Male,Single,3,Bachelor's Degree,89856.0,4,129177.2921359969
8419874,67,Female,Married,0,High School,79872.0,2,44882.63465650893
8758243,36,Male,Married,3,High School,66976.0,5,213322.71520449326
3248072,40,Male,Married,1,Bachelor's Degree,89440.0,3,142549.8641640173
2163362,68,Male,Single,3,No Education,59488.0,4,168005.18980880498
8057115,80,Male,Single,1,No Education,64480.0,2,32791.4408343188
3776165,56,Female,Married,3,High School,75296.0,5,238382.31875150336
9819457,55,Male,Married,4,Bachelor's Degree,95680.0,6,411708.3456675403
6095815,72,Female,Single,3,Bachelor's Degree,102752.0,4,329839.740023814
5603229,66,Female,Married,1,High School,79456.0,3,61630.82109101123
3548074,57,Male,Single,3,High School,75712.0,4,127006.49059323512
1234992,70,Female,Married,1,High School,81120.0,3,91571.53552487408
2170687,45,Male,Married,2,High School,70720.0,4,149857.06520796713
6158425,62,Male,Single,3,Ph.D.,140192.0,4,361063.59238331375
2639445,23,Male,Single,3,Bachelor's Degree,82368.0,4,218785.20806584513
7517909,36,Female,Married,3,High School,66976.0,5,405837.23730470566
1328755,33,Female,Single,0,Bachelor's Degree,86528.0,1,9912.850434066106
1463735,35,Female,Married,1,High School,66560.0,3,87112.27670985174
9210331,70,Female,Married,2,No Education,60320.0,4,91280.10205962328
3125490,79,Male,Single,3,High School,84864.0,4,140825.97624094418
5126915,23,Male,Married,1,High School,61568.0,3,65517.05740511911
9547040,64,Male,Single,4,No Education,57824.0,5,381224.1906446803
8122297,28,Female,Single,2,Ph.D.,126048.0,3,106034.92274660204
5632622,53,Male,Married,1,Bachelor's Degree,94848.0,3,128829.55613979988
4113830,38,Male,Single,2,Master's Degree,109408.0,3,69030.70392439046
2103017,50,Male,Married,2,Bachelor's Degree,93600.0,4,114997.99958997706
1194411,48,Male,Married,3,No Education,51168.0,5,225657.408670304
7054042,32,Male,Single,1,High School,65312.0,2,35261.45388707949
2613021,25,Male,Single,0,High School,62400.0,1,11867.593106527062
9582230,38,Female,Married,0,High School,67808.0,2,28691.950769944695
5574511,37,Female,Single,1,Master's Degree,108992.0,2,46458.28650505567
1883016,43,Female,Married,1,High School,69888.0,3,75212.60027656541
8495739,53,Male,Married,1,Master's Degree,115648.0,3,72718.01134925822
1466165,49,Female,Married,4,High School,72384.0,6,613288.4132736167
3302610,77,Female,Single,1,High School,84032.0,2,47472.17399744535
3910975,38,Female,Married,2,High School,67808.0,4,195039.9572137259
6405562,67,Male,Married,3,Bachelor's Degree,100672.0,5,579808.2310014908
4889313,59,Male,Married,2,Bachelor's Degree,97344.0,4,198909.7654462279
1272629,39,Male,Married,0,Bachelor's Degree,89024.0,2,25899.152920615128
4594269,27,Male,Single,0,Bachelor's Degree,84032.0,1,10853.801023388716
1206873,45,Male,Single,2,No Education,49920.0,3,45326.24462362769
7788843,62,Male,Single,0,High School,77792.0,1,12944.513531864257
7793437,43,Male,Married,1,Bachelor's Degree,90688.0,3,163484.12699315714
5392060,32,Female,Married,2,Bachelor's Degree,86112.0,4,84524.5797898912
8144236,69,Male,Single,4,High School,80704.0,5,472590.48395126435
1666303,28,Female,Single,1,High School,63648.0,2,26267.149881678382
6429976,50,Male,Married,0,High School,72800.0,2,33449.73605360825
2583155,33,Female,Married,1,High School,65728.0,3,76752.13129433693
8879813,50,Female,Married,1,High School,72800.0,3,46540.29608485411
8020084,79,Male,Married,0,High School,84864.0,2,37411.20209925624
8529599,66,Male,Single,1,High School,79456.0,2,43442.46589271026
8804513,25,Male,Single,0,Bachelor's Degree,83200.0,1,13509.888651481957
1998762,30,Male,Single,1,Bachelor's Degree,85280.0,2,44045.23641378278
7050727,36,Female,Single,2,Bachelor's Degree,87776.0,3,96052.71103158704
6652946,43,Female,Married,1,Bachelor's Degree,90688.0,3,88216.58024435729
5136413,20,Male,Single,1,No Education,39520.0,2,15201.213779512085
9871779,79,Female,Married,2,High School,84864.0,4,244566.57515920966
1646897,43,Male,Married,2,High School,69888.0,4,312382.8661856066
8694887,61,Male,Married,0,High School,77376.0,2,26295.451480406125
4210043,34,Male,Married,0,High School,66144.0,2,33219.327623999954
2724277,36,Male,Married,2,High School,66976.0,4,100331.9502229525
5269696,30,Male,Single,1,Bachelor's Degree,85280.0,2,59819.22977132289
3501149,33,Female,Single,2,High School,65728.0,3,61861.345755078975
4937258,71,Male,Single,1,High School,81536.0,2,37559.12867163538
1103352,43,Male,Married,1,High School,69888.0,3,57817.18064419883
5560351,60,Male,Married,0,High School,76960.0,2,44997.508684641514
5607627,46,Male,Married,0,High School,71136.0,2,34126.80297160882
1088399,52,Female,Single,2,High School,73632.0,3,96782.87413782542
9651942,55,Male,Married,1,Ph.D.,137280.0,3,166491.6796788675
6216908,53,Female,Married,3,Bachelor's Degree,94848.0,5,413048.3094607175
1178475,60,Male,Single,4,High School,76960.0,5,214550.93131443794
5724731,21,Female,Single,2,High School,60736.0,3,70041.7768192722
1953899,65,Male,Married,2,High School,79040.0,4,228378.87402141292
9152577,41,Female,Married,3,High School,69056.0,5,211651.19191662897
3370812,43,Male,Married,1,High School,69888.0,3,91597.98301703879
6449740,38,Female,Married,1,High School,67808.0,3,57496.54964947606
9500858,60,Female,Married,4,Bachelor's Degree,97760.0,6,1119377.2006854108
1824319,76,Male,Married,1,High School,83616.0,3,95629.0764221092
9230744,23,Female,Single,0,No Education,40768.0,1,5861.060437453811
5444254,53,Male,Married,1,Bachelor's Degree,94848.0,3,94973.8796587234
5968327,80,Male,Married,2,High School,85280.0,4,134333.05928149924
5864504,28,Female,Single,2,No Education,42848.0,3,36557.52873042436
1308427,22,Male,Single,0,Bachelor's Degree,81952.0,1,14973.271144753826
8008837,24,Female,Single,1,Bachelor's Degree,82784.0,2,51084.75326210077
5656250,49,Female,Married,3,Master's Degree,113984.0,5,625031.214844482
9880143,55,Female,Married,1,High School,74880.0,3,81700.47497338895
9422620,70,Male,Single,3,High School,81120.0,4,249893.1194519064
3963117,68,Female,Married,2,High School,80288.0,4,206366.95813861513
9017677,38,Male,Single,2,Bachelor's Degree,88608.0,3,70800.82718438738
8314722,46,Male,Single,1,Master's Degree,112736.0,2,43112.700896768576
2887858,29,Female,Single,0,Bachelor's Degree,84864.0,1,12946.886880212547
7758185,55,Male,Married,1,High School,74880.0,3,75613.17954429435
6172516,44,Male,Married,2,High School,70304.0,4,173014.19760894828
3047263,65,Male,Married,1,Bachelor's Degree,99840.0,3,115709.73674065508
7510320,34,Female,Single,1,High School,66144.0,2,24357.74926200784
9625996,72,Male,Single,0,Bachelor's Degree,102752.0,1,18673.422278118735
9123340,71,Male,Single,0,High School,81536.0,1,13201.495361073801
5963813,71,Female,Single,1,No Education,60736.0,2,35363.11474198608
6350271,80,Female,Single,1,Bachelor's Degree,106080.0,2,40802.272210642805
7496835,80,Female,Single,2,High School,85280.0,3,86538.67610980569
1502510,26,Female,Single,0,High School,62816.0,1,10990.509158369441
6775970,57,Male,Married,1,Bachelor's Degree,96512.0,3,129928.11916118681
7707280,35,Male,Married,1,Bachelor's Degree,87360.0,3,80342.2160332922
9800439,30,Male,Single,0,Bachelor's Degree,85280.0,1,15740.811217931601
7475555,42,Female,Married,2,Bachelor's Degree,90272.0,4,193533.83083952163
6069504,74,Female,Married,3,Bachelor's Degree,103584.0,5,319159.3250656426
